"","ThrottlePosition___","EngineSpeed_rpm_","DesiredEngineSpeed_rpm_","BoostPressure_kPa_","EngineLoadFactor___","FuelConsumptionRate_l_h_","GroundSpeed_mph_","TransmissionOutputSpeed_rpm_","FrontServiceBrakeOilPressure_kPa_","RearServiceBrakeOilPressure_kPa_","HydraulicOilTemperature_degC_","HydraulicOilTemperature_degC_.1","FuelGauge___","SystemVoltage_volts_","Productivity"
"15193",90.4,2030.5,2120,71.5,77,22.45,6,603,527,725,79,79,79,28.2,"High"
"15194",99.6,2027,2120,107,100,24,2.5,273,12,33,79,79,78,28.2,"High"
"15195",69.2,1540.5,1870,69,53,18.4,6.5,597,875,1086,79,79,83,28.4,"High"
"15196",99.6,1593,2120,121,100,30.65,7.5,742,13,32,79,79,83,28.2,"High"
"15197",99.6,1857.5,2120,120.5,100,26.15,8.5,852,4,26,79,79,78,28.2,"High"
"15198",99.6,2164.5,2120,78.5,50,12.95,0,0,100,139,79,79,87,28.2,"High"
"15199",99.6,1768,2120,119,100,27.55,9,938,40,59,78,78,85,28.2,"High"
"15200",48,1884,1395.5,35,0,0,11,1064,34,53,78,78,82,28.2,"High"
"15201",100,1820,2120,146.5,100,26.7,3.5,419,90,101,83,83,13,28.2,"High"
"15202",71.2,2046,1807,120,6,0,5.5,551,0,4,83,83,15,28.2,"High"
"15203",90.4,1751.5,2120,132.5,100,27.8,5.5,564,4,8,83,83,15,28.2,"High"
"15204",100,1652,2120,159,99,29.45,0,0,0,0,83,83,14,28.2,"High"
"15205",100,1635,2120,160.5,100,29.8,1.5,151,0,0,83,83,13,28.2,"High"
"15206",100,1572,2120,157,100,31,0.5,64,0,0,83,83,15,28.2,"High"
"15207",99.6,1877,2120,157.5,100,25.75,1,153,0,0,83,83,15,28.2,"High"
"15208",99.6,2054.5,2120,157.5,96,23.65,0,0,88,116,83,83,15,28.2,"High"
"15209",99.6,1876,2120,159,86,25.9,1,159,76,104,83,83,15,28.2,"High"
"15210",99.6,1870.5,2120,135.5,76,25.75,4,339,0,0,83,83,16,28.2,"High"
"15211",74.4,1954.5,1883,103,32,16.05,4,337,2403,2598,83,83,16,28.2,"High"
"15212",98.4,1928.5,2120,123.5,100,24.95,1.5,182,98,112,83,83,15,28.2,"High"
"15213",99.2,2141,2120,84,38,14.75,3,312,0,1,83,83,15,28.2,"High"
"15214",66.4,1898,1728,88.5,28,5.7,5,488,0,1,83,83,16,28.2,"High"
"15215",82,1795,2031,35.5,33,23.4,4.5,469,0,0,83,83,15,28.2,"High"
"15216",76.4,1658,1933,126,99,29.35,6.5,658,0,3,83,83,15,28.2,"High"
"15217",76,1930,1916,143.5,94,24.45,9,894,0,1,83,83,16,28.2,"High"
"15218",86.8,2055.5,2120,59,16,18.9,9.5,942,0,0,83,83,15,28.2,"High"
"15219",99.6,1888.5,2120,132.5,100,25.55,10.5,1043,0,0,83,83,16,28.2,"High"
"15220",99.6,1593,2120,147,100,30.65,12.5,1253,0,0,83,83,16,28.2,"High"
"15221",52,1666.5,1466.5,73.5,48,2.25,13.5,1336,0,3,83,83,15,28.2,"High"
"15222",50.8,1561,1442.5,19,0,0,13,1265,0,0,83,83,15,28.2,"High"
"15223",52,1510,1479,14,0,0,12.5,1209,0,0,83,83,16,28.2,"High"
"15224",46.8,1434.5,1404.5,11,0,0,12,1171,0,0,83,83,15,28.2,"High"
"15225",50,1399.5,1431,11,0,4.75,12,1150,0,0,83,83,15,28.2,"High"
"15226",50,1346,1440,9.5,0,6.4,11,1096,0,1,83,83,15,28.2,"High"
"15227",58.8,1461.5,1598,41,69,30.65,12,1169,0,1,83,83,16,28.2,"High"
"15228",54.4,1662.5,1517,98.5,66,23.4,13.5,1282,468,620,83,83,15,28.1,"High"
"15229",55.2,1602.5,1537,52.5,40,21.4,10,958,1063,1251,83,83,16,28.2,"High"
"15230",99.6,1719.5,2120,68.5,98,28.15,7.5,687,67,6,83,83,17,28.2,"High"
"15231",99.6,1672,2120,143.5,100,29.1,8,781,0,0,83,83,17,28.2,"High"
"15232",99.6,1847.5,2120,144,100,26.25,8.5,859,0,0,83,83,17,28.2,"High"
"15233",99.6,1974,2120,150,100,24.6,9,921,0,0,83,83,17,28.2,"High"
"15234",99.6,2002,2120,153.5,100,24.25,9.5,916,0,0,83,83,15,28.2,"High"
"15235",99.6,2155.5,2120,153.5,96,19.35,9.5,965,0,1,83,83,12,28.3,"High"
"15236",99.6,1636,2120,160,100,29.8,9.5,928,0,0,83,83,14,28.3,"High"
"15237",97.6,1917,2120,153.5,100,25.2,7.5,687,1715,1918,83,83,16,28.2,"High"
"15238",92.4,2084,2120,157,98,23.05,3.5,351,71,141,83,83,15,28.2,"High"
"15239",83.2,2175,2051,115,63,2.25,2.5,325,677,862,83,83,15,28.2,"High"
"15240",99.6,1836.5,2120,143,99,26.25,2,300,85,105,83,83,15,28.2,"High"
"15241",97.2,2021.5,2120,155.5,100,24,6,573,4,5,83,83,15,28.3,"High"
"15242",98.8,2030,2120,157.5,100,24,6.5,675,5,11,83,83,15,28.2,"High"
"15243",52.4,1447,1479,31,21,14,8,800,15,13,83,83,16,28.2,"High"
"15244",51.2,1442,1455,14.5,20,11.65,8.5,833,5,10,83,83,16,28.3,"High"
"15245",55.6,1570.5,1534,47.5,55,24.8,9,894,4,5,83,83,16,28.2,"High"
"15246",59.2,1706,1598.5,97,87,25.55,9.5,945,0,3,83,83,13,28.2,"High"
"15247",56.4,1690,1549.5,28,1,0.6,10,986,438,484,83,83,14,28.2,"High"
"15248",58.8,1494,1596,24,35,26.85,7.5,720,1073,1260,83,83,18,28.2,"High"
"15249",74.4,1780.5,1848.5,88,100,25.75,7.5,738,88,117,83,83,17,28.2,"High"
"15250",68.8,1585.5,1781,128.5,100,30.65,9,898,0,0,83,83,17,28.1,"High"
"15251",89.6,1746.5,2120,123.5,100,27.9,10,1008,0,2,83,83,17,28.3,"High"
"15252",98.8,1736,2120,94,100,28.05,10,993,0,0,83,83,16,28.2,"High"
"15253",99.2,1961.5,2120,147.5,100,24.7,11,1090,0,0,83,83,16,28.2,"High"
"15254",99.6,2107.5,2120,149.5,100,22.45,12,1206,0,0,83,83,15,28.2,"High"
"15255",99.6,2142,2120,133.5,73,20.05,12,1214,0,2,83,83,15,28.3,"High"
"15256",99.6,1843,2120,154,100,26.35,12.5,1250,0,1,83,83,16,28.2,"High"
"15257",99.6,1852.5,2120,156.5,100,26.15,13,1286,0,0,83,83,16,28.2,"High"
"15258",84.8,1860,2071.5,153.5,100,26,13.5,1324,0,0,83,83,15,28.2,"High"
"15259",99.6,1865.5,2120,157,100,26,13.5,1360,0,0,83,83,16,28.2,"High"
"15260",99.6,1868.5,2120,157,100,25.9,14,1370,0,2,83,83,16,28.2,"High"
"15261",99.6,1446,2120,141.5,100,33.95,14.5,1449,0,0,83,83,15,28.2,"High"
"15262",99.2,1473,2120,138,100,33.15,15,1455,0,0,83,83,15,28.2,"High"
"15263",67.2,1905,1752.5,91,52,10.95,12,1111,2079,2258,83,83,16,28.2,"High"
"15264",69.2,1788.5,1788.5,35,26,12.7,5,448,779,961,83,83,15,28.2,"High"
"15265",99.2,2059.5,2120,87,74,20.45,1,101,796,891,82,82,15,28.2,"High"
"15266",99.6,2125.5,2120,101.5,61,18.75,3,279,0,2,82,82,15,28.2,"High"
"15267",99.6,1899.5,2120,117,100,25.4,3.5,400,0,5,82,82,15,28.2,"High"
"15268",60.8,1870.5,1626.5,74.5,39,0,5,473,0,66,82,82,15,28.2,"High"
"15269",86.4,1772,2120,95,99,27.45,4.5,468,0,0,82,82,13,28.2,"High"
"15270",99.6,1640.5,2120,151,100,29.7,1.5,141,0,0,82,82,14,28.2,"High"
"15271",99.6,1569.5,2120,154,100,31.1,1,123,0,0,82,82,13,28.2,"High"
"15272",99.6,1607,2120,157.5,100,30.3,0.5,62,0,0,82,82,14,28.2,"High"
"15273",99.6,1545,2120,149.5,100,31.6,0.5,1,0,0,82,82,13,28.2,"High"
"15274",98,1569,2120,140,100,31.1,2,231,560,559,82,82,15,28.2,"High"
"15275",97.2,1769.5,2120,145.5,100,27.45,1.5,120,2425,2665,82,82,16,28.1,"High"
"15276",89.2,1824.5,2120,163,99,26.5,1,154,84,110,82,82,13,28.1,"High"
"15277",72,1760.5,1743,97.5,91,7.5,3.5,321,0,0,82,82,15,28.2,"High"
"15278",74,1843,1878,111,48,22.8,3.5,336,559,1085,83,83,16,28.2,"High"
"15279",90,1932,2120,110.5,95,25.05,1.5,136,97,120,83,83,17,28.2,"High"
"15280",99.2,1969.5,2120,143,100,24.6,4.5,485,1,4,83,83,16,28.2,"High"
"15281",99.6,1914,2120,144,100,25.3,6.5,686,0,2,83,83,16,28.2,"High"
"15282",99.6,1992,2120,153.5,100,24.35,9,935,0,1,83,83,15,28.2,"High"
"15283",77.2,1789.5,1927,149.5,90,26.7,11.5,1143,0,0,83,83,15,28.2,"High"
"15284",43.6,1480,1300,126,77,27.65,11.5,1141,0,0,83,83,15,28.2,"High"
"15285",60.4,1441,1604.5,57,77,32.3,12,1187,0,0,83,83,15,28.2,"High"
"15286",64.4,1558,1693,69,50,30.15,13,1269,0,2,83,83,15,28.2,"High"
"15287",74.8,1728.5,1898.5,134.5,72,28.25,14,1364,0,6,83,83,15,28.2,"High"
"15288",99.2,1829.5,2120,147,100,26.5,15,1492,0,0,83,83,15,28.2,"High"
"15289",61.6,1939.5,1638.5,101.5,0,0,16,1582,0,0,83,83,15,28.2,"High"
"15290",66.8,1608,1743,38.5,45,27.8,14.5,1474,91,145,84,84,16,28.2,"High"
"15291",70,1759,1794,49.5,48,22.1,14,1384,970,1354,84,84,16,28.2,"High"
"15292",74,1869,1869,76.5,69,23.4,12.5,1187,994,1180,84,84,15,28.2,"High"
"15293",73.6,1715,1873,137,99,28.4,10.5,1033,1324,1520,84,84,15,28.2,"High"
"15294",60,1590,1603.5,60.5,67,29,5.5,503,1851,2053,84,84,15,28.2,"High"
"15295",46.4,1372.5,1367.5,25.5,2,7.5,0,0,465,1272,84,84,15,28.3,"High"
"15296",49.2,1314.5,1419.5,25,60,33.75,1.5,147,460,639,84,84,15,28.3,"High"
"15297",64.4,1822.5,1703.5,86.5,50,19.95,3.5,327,407,585,84,84,15,28.4,"High"
"15298",60.8,1594.5,1635,30.5,13,11.9,3,280,500,687,85,85,15,28.3,"High"
"15299",54,1479,1520.5,36,33,26,1.5,178,3044,3230,85,85,15,28.4,"High"
"15300",52.8,1528.5,1483.5,24.5,17,5.7,0,0,2468,2634,85,85,15,28.4,"High"
"15301",0,798.5,800,2.5,8,35.65,0,0,11,8,74,74,24,28.2,"High"
"15302",0,798.5,800,2,8,35.65,0,0,10,10,74,74,24,28.2,"High"
"15303",0,798,800,2.5,8,35.85,0,0,13,13,74,74,24,28.2,"High"
"15304",0,798.5,800,2,8,35.75,0,0,12,14,74,74,24,28.2,"High"
"15305",0,799.5,800,2,8,35.65,0,0,15,13,74,74,24,28.2,"High"
"15306",0,799,800,2,8,35.65,0,0,11,11,74,74,24,28.2,"High"
"15307",0,799.5,800,2,8,35.75,0,0,13,11,74,74,24,28.2,"High"
"15308",0,798.5,800,1.5,8,35.65,0,0,11,11,74,74,24,28.2,"High"
"15309",0,799.5,800,1.5,8,35.75,0,0,14,13,74,74,24,28.2,"High"
"15310",0,800,800,2,8,35.65,0,0,14,14,74,74,24,28.2,"High"
"15311",0,799.5,800,1.5,8,35.75,0,0,11,11,74,74,24,28.2,"High"
"15312",0,800.5,800,1.5,8,36,0,0,15,12,74,74,24,28.2,"High"
"15313",0,798.5,800,1.5,8,36.1,0,0,11,10,74,74,24,28.2,"High"
"15314",0,800,800,1.5,8,35.4,0,0,10,10,74,74,24,28.2,"High"
"15315",0,800,800,1.5,8,35.75,0,0,10,9,74,74,24,28.2,"High"
"15316",0,799.5,800,1.5,8,35.75,0,0,11,9,74,74,24,28.2,"High"
"15317",0,800,800,1.5,8,35.75,0,0,11,13,74,74,24,28.2,"High"
"15318",0,800.5,800,2,8,35.65,0,0,10,11,74,74,24,28.2,"High"
"15319",0,801,800,2,8,35.65,0,0,13,10,74,74,24,28.2,"High"
"15320",0,801,800,2,8,35.65,0,0,15,10,74,74,24,28.2,"High"
"15321",0,800.5,800,2,8,35.65,0,0,15,10,74,74,24,28.2,"High"
"15322",0,798.5,800,2,8,35.75,0,0,12,12,74,74,24,28.2,"High"
"15323",0,799,800,2,8,35.65,0,0,14,11,74,74,24,28.2,"High"
"15324",0,799.5,800,2,8,35.75,0,0,10,10,74,74,24,28.1,"High"
"15325",0,800.5,800,2,8,35.65,0,0,12,11,74,74,24,28.1,"High"
"15326",0,800.5,800,2,8,36.1,0,0,13,11,74,74,24,28.2,"High"
"15327",0,800.5,800,2,8,35.65,0,0,11,13,74,74,24,28.2,"High"
"15328",0,800,800,1.5,8,35.75,0,0,12,14,74,74,24,28.2,"High"
"15329",0,799,800,1.5,8,35.75,0,0,11,13,74,74,24,28.2,"High"
"15330",56.4,1003,1537,2,53,47.25,0,0,1791,1980,74,74,24,28.2,"High"
"15331",83.2,1196,2034.5,5,41,37.55,0,0,1421,1599,74,74,24,28.2,"High"
"15332",50.4,1360.5,1429,15,12,22.45,0,0,1403,1528,74,74,24,28.2,"High"
"15333",44,1142.5,1334,19,66,40.95,0,0,1415,1609,74,74,24,28.2,"High"
"15334",52,1544,1469.5,24.5,35,17.45,0,0,113,125,74,74,24,28.2,"High"
"15335",80.8,1458.5,2025,28.5,49,31.6,2,230,83,27,74,74,24,28.2,"High"
"15336",92,2066,2120,122.5,100,22.8,5,524,19,13,73,73,24,28.2,"High"
"15337",65.2,1782.5,1690.5,106,56,22.9,6.5,569,13,14,73,73,24,28.2,"High"
"15338",37.6,1243,1212.5,31.5,21,19.85,7,679,13,13,73,73,24,28.2,"High"
"15339",50.4,1468,1444.5,42,67,27.2,7.5,740,12,8,73,73,24,28.2,"High"
"15340",70,1643.5,1810,54,90,29.1,7.5,761,10,10,73,73,24,28.2,"High"
"15341",64.4,1674.5,1700,99,82,28.25,8.5,840,13,12,73,73,24,28.2,"High"
"15342",45.6,1560.5,1365.5,68,42,18.9,8.5,860,15,15,73,73,24,28.1,"High"
"15343",71.6,1913.5,1830,45,66,17.2,8.5,808,891,1671,73,73,26,28.1,"High"
"15344",74,1864,1880,34,17,16.25,7.5,719,1324,1516,73,73,25,28.2,"High"
"15345",78.8,1908,1971.5,38,51,20.55,5.5,534,186,341,73,73,28,28.2,"High"
"15346",86.4,1963,2106.5,68.5,89,24.6,5.5,526,109,138,73,73,27,28.2,"High"
"15347",98.8,1736,2120,137,100,28.05,7,731,15,15,73,73,28,28.2,"High"
"15348",80.4,1777.5,1966,141,100,27.1,8,812,8,14,73,73,27,28.2,"High"
"15349",57.2,1655.5,1560.5,87.5,59,23.5,8.5,851,124,280,73,73,27,28.2,"High"
"15350",57.2,1689.5,1565.5,77,48,22.45,8,783,526,1076,73,73,26,28.1,"High"
"15351",69.2,1535,1783.5,53.5,40,30.75,6,576,177,340,73,73,23,28.2,"High"
"15352",82.4,1686.5,2034,79.5,91,28.85,6,566,104,180,73,73,22,28.2,"High"
"15353",62.4,1720.5,1649.5,129.5,95,26.7,6,610,108,187,73,73,23,28.2,"High"
"15354",55.6,1544.5,1536.5,110,77,30.05,6.5,540,671,1479,73,73,23,28.2,"High"
"15355",61.6,1686.5,1648.5,38,14,12.1,3.5,299,2697,2898,73,73,22,28.2,"High"
"15356",78,1726.5,1967,25.5,42,25.05,0,10,87,124,73,73,23,28.2,"High"
"15357",99.6,1814,2120,101,100,26.85,1.5,165,101,124,73,73,23,28.2,"High"
"15358",95.6,2001.5,2120,134.5,80,24.25,5.5,529,11,15,73,73,24,28.2,"High"
"15359",52,1511,1473,96.5,57,28.5,6,588,514,521,73,73,24,28.1,"High"
"15360",68.4,1734,1785,87.5,76,26.25,5.5,532,415,802,73,73,26,28.2,"High"
"15361",87.2,1949,2120,113.5,89,24.8,5,516,99,145,73,73,26,28.1,"High"
"15362",82,1770,2022,143,100,27.45,6,629,73,130,73,73,27,28.2,"High"
"15363",83.2,1837.5,2038.5,146.5,100,26.35,6.5,663,6,17,73,73,27,28.2,"High"
"15364",57.6,1670.5,1508.5,94,57,2.15,6.5,622,714,1552,73,73,26,28.1,"High"
"15365",64,1586,1690,88,99,30.75,4.5,414,693,894,73,73,26,28.1,"High"
"15366",63.6,1821,1681.5,94,74,22.35,4,369,552,705,73,73,26,28.2,"High"
"15367",62.8,1645.5,1672,103.5,87,29.1,2.5,247,1252,1447,74,74,26,28.2,"High"
"15368",61.2,1745.5,1635,101,64,24.25,1.5,95,1395,1591,74,74,26,28.2,"High"
"15369",86.8,1860,2120,56,31,25.65,0,0,1420,1617,74,74,26,28.2,"High"
"15370",93.2,2095.5,2120,116.5,91,22.45,0,0,1546,1737,74,74,26,28.2,"High"
"15371",95.2,2123,2120,123.5,86,21.6,0,0,1546,1733,74,74,25,28.2,"High"
"15372",98,2119.5,2120,128,91,21.75,0,0,1438,1611,74,74,26,28.2,"High"
"15373",88,2081.5,1799.5,80,33,14.6,0,0,1362,1548,74,74,26,28.2,"High"
"15374",94,2124,2120,109,73,20.2,0,0,1464,1652,75,75,26,28.2,"High"
"15375",86,2117.5,2015.5,107.5,72,19.35,0,0,1473,1659,75,75,26,28.1,"High"
"15376",80.4,1138,2012.5,34,71,42.4,0,0,84,131,75,75,26,28.1,"High"
"15377",94.4,1715,2120,45,76,27.1,0,50,95,128,75,75,25,28.2,"High"
"15378",96.4,1952.5,2120,118.5,100,24.8,3,345,55,24,75,75,26,28.2,"High"
"15379",56.4,1622,1553.5,73.5,49,22.35,4.5,388,2409,2654,76,76,26,28.2,"High"
"15380",63.2,1651.5,1688.5,39,38,21,0.5,0,2955,3143,76,76,26,28.2,"High"
"15381",90,1946,2120,58,73,24.95,0,50,94,132,76,76,24,28.2,"High"
"15382",99.2,2095.5,2120,129,100,21.85,3,282,92,121,76,76,23,28.2,"High"
"15383",99.6,2114,2120,117,71,20.9,3,272,5,16,76,76,23,28.2,"High"
"15384",99.6,1906,2120,136,100,25.3,3.5,341,9,20,76,76,26,28.2,"High"
"15385",99.6,2042.5,2120,141,96,23.65,4,437,9,15,76,76,26,28.2,"High"
"15386",66.4,1800,1727,138,100,24,7,716,295,369,77,77,24,28.2,"High"
"15387",56.8,1753,1557,94.5,30,16.25,7,624,631,1400,77,77,24,28.1,"High"
"15388",69.2,1773,1784.5,39,43,17.8,4,399,724,907,77,77,26,28.2,"High"
"15389",60,1518,1614,45,49,28.25,3.5,315,1433,1644,77,77,26,28.2,"High"
"15390",87.2,1812.5,2120,58.5,97,26.6,1.5,121,115,161,77,77,26,28.1,"High"
"15391",86,1739.5,2092,99.5,100,27.9,2,231,108,138,77,77,24,28.2,"High"
"15392",99.2,1884.5,2120,143,100,25.65,4,413,95,47,77,77,24,28.1,"High"
"15393",99.6,1833.5,2120,147.5,100,26.35,3,267,35,49,77,77,24,28.2,"High"
"15394",99.6,1657.5,2120,148.5,100,29.35,1,99,26,32,78,78,26,28.2,"High"
"15395",99.6,1671,2120,149,100,29.2,1,126,30,39,78,78,26,28.2,"High"
"15396",99.6,1698.5,2120,148.5,100,28.6,1,109,18,31,78,78,26,28.2,"High"
"15397",99.6,1714.5,2120,151.5,100,28.5,1.5,141,34,42,78,78,26,28.2,"High"
"15398",99.6,1672,2120,152,100,29.1,1,89,19,27,78,78,26,28.2,"High"
"15399",99.6,1684.5,2120,151,100,28.85,1,109,22,32,78,78,26,28.1,"High"
"15400",100,1734,2120,154,100,28.05,1,105,14,24,78,78,26,28.2,"High"
"15401",97.2,1984,2120,151,100,24.45,8,810,29,208,78,78,27,28.2,"High"
"15402",99.6,2021,2120,151.5,100,24,8.5,828,28,176,78,78,26,28.2,"High"
"15403",99.6,1896.5,2120,154.5,100,25.4,8.5,857,23,19,78,78,26,28.1,"High"
"15404",99.6,1726.5,2120,154.5,100,28.15,8.5,863,21,16,78,78,25,28.2,"High"
"15405",99.6,1504.5,2120,153,100,32.3,8.5,857,17,15,78,78,23,28.2,"High"
"15406",99.6,1547,2120,145,100,31.6,8.5,849,11,13,78,78,21,28.2,"High"
"15407",99.6,1516,2120,142,100,32.2,8.5,850,14,10,78,78,21,28.1,"High"
"15408",99.6,1497,2120,140,100,32.65,8,804,6,4,78,78,24,28.2,"High"
"15409",99.6,1881.5,2120,154.5,100,25.9,6.5,688,246,449,78,78,24,28.2,"High"
"15410",99.6,2169.5,2120,124,63,16.4,2.5,40,2076,2134,78,78,24,28.1,"High"
"15411",99.6,1880.5,2120,92.5,100,25.55,2,269,100,116,78,78,26,28.2,"High"
"15412",99.6,1854,2120,131.5,100,26.25,3,316,105,91,78,78,26,28.2,"High"
"15413",99.6,2132,2120,112,63,18.9,3.5,519,38,31,78,78,26,28.2,"High"
"15414",96,1892,2120,154.5,99,25.4,7,752,46,48,78,78,26,28.2,"High"
"15415",99.6,1913.5,2120,153,100,25.3,9.5,970,50,49,78,78,26,28.2,"High"
"15416",99.6,1995,2120,149,100,24.35,10.5,1053,46,45,78,78,26,28.2,"High"
"15417",99.6,1803,2120,156.5,100,26.95,12,1219,447,468,78,78,24,28.2,"High"
"15418",99.6,2157,2120,127,62,18.15,10.5,1022,791,952,78,78,21,28.1,"High"
"15419",99.6,1785,2120,152.5,100,27.2,11,1099,113,141,78,78,19,28.2,"High"
"15420",98,1794,2120,159,100,27.1,12,1166,456,553,78,78,22,28.2,"High"
"15421",99.6,2129.5,2120,138,81,17.6,11,1084,1028,1109,78,78,26,28.2,"High"
"15422",99.6,1818.5,2120,105.5,100,26.7,7,723,456,601,78,78,27,28.2,"High"
"15423",99.2,1848,2120,151,100,26.25,8.5,796,114,149,78,78,28,28.2,"High"
"15424",99.6,1967.5,2120,153,100,24.6,10,997,61,126,78,78,27,28.1,"High"
"15425",99.6,2178.5,2120,112,70,13.4,9.5,909,580,1025,78,78,24,28.2,"High"
"15426",99.6,2073,2120,94,75,21.5,8,776,792,877,78,78,20,28.2,"High"
"15427",98,1809.5,2120,135,100,26.85,7,713,110,152,78,78,17,28.2,"High"
"15428",99.6,2140,2120,142,69,19.1,5.5,466,3088,3291,79,79,21,28.2,"High"
"15429",99.6,1833.5,2120,88,40,26.35,0.5,0,123,132,78,78,21,28.2,"High"
"15430",99.6,2078.5,2120,145.5,91,22.7,4.5,474,56,57,79,79,23,28.2,"High"
"15431",99.6,2067.5,2120,132,72,22.7,5.5,549,55,34,79,79,24,28.2,"High"
"15432",99.6,1841,2120,152,100,26.35,7,664,48,50,79,79,24,28.2,"High"
"15433",98.8,1928,2120,150,100,25.05,8,802,49,45,79,79,26,28.2,"High"
"15434",99.6,2041,2120,156,100,23.75,8.5,856,51,48,79,79,28,28.2,"High"
"15435",99.6,2034.5,2120,147.5,72,23.75,9,868,51,46,79,79,27,28.2,"High"
"15436",98,1814,2120,158.5,100,26.85,9.5,950,47,47,79,79,27,28.2,"High"
"15437",65.2,1792.5,1858,159.5,100,26.15,10,984,52,150,79,79,26,28.2,"High"
"15438",68.4,1835,1785,68,44,18.15,5,428,833,1007,79,79,26,28.2,"High"
"15439",98.4,1719.5,2120,135,91,28.25,5,506,123,133,79,79,26,28.2,"High"
"15440",99.6,1752,2120,148,100,27.8,5.5,549,125,124,79,79,24,28.2,"High"
"15441",99.6,1877.5,2120,156,100,25.75,3.5,315,50,46,79,79,24,28.2,"High"
"15442",99.6,1642,2120,160.5,100,29.7,1,100,40,35,79,79,23,28.2,"High"
"15443",99.6,1571,2120,154,100,31,0.5,81,58,51,79,79,23,28.2,"High"
"15444",99.6,1519.5,2120,155,100,32.2,0,43,41,35,79,79,24,28.2,"High"
"15445",99.6,1498,2120,146,100,32.65,0.5,66,24,23,79,79,24,28.2,"High"
"15446",99.6,1553.5,1984,150,100,31.35,0,0,42,33,79,79,24,28.2,"High"
"15447",99.6,1625,1943,149,100,29.95,0.5,63,34,34,79,79,24,28.2,"High"
"15448",99.6,1539.5,1933,151,100,31.7,0.5,55,32,28,79,79,24,28.2,"High"
"15449",100,1574,1938,155,100,31,0,0,33,35,79,79,24,28.2,"High"
"15450",99.6,1694.5,1971,156,100,28.6,1,147,32,31,79,79,26,28.2,"High"
"15451",99.6,1612,2120,158,100,30.15,0.5,39,23,23,79,79,26,28.2,"High"
"15452",99.2,1748,2120,148.5,100,27.65,0.5,0,10,18,79,79,26,28.2,"High"
"15453",99.6,1568,2120,159.5,100,31,1,137,24,19,79,79,26,28.2,"High"
"15454",99.6,1715,2120,153,100,28.4,3,287,1101,982,79,79,26,28.2,"High"
"15455",99.6,2077,2120,149,99,23.3,0,0,2322,2506,79,79,26,28.2,"High"
"15456",99.6,2135.5,2120,154,93,21.4,0,0,2077,2272,79,79,24,28.2,"High"
"15457",96.8,1905.5,2120,151,100,25.3,2,236,96,121,79,79,24,28.2,"High"
"15458",98.8,1843,2120,156.5,100,26.25,3,317,77,22,79,79,26,28.2,"High"
"15459",99.2,1911.5,2120,155,100,25.3,4.5,461,10,18,80,80,26,28.2,"High"
"15460",82.8,1790,2073.5,162,100,27.2,7.5,740,10,21,80,80,26,28.2,"High"
"15461",99.6,1865,2120,159.5,100,26,9,898,19,23,80,80,26,28.2,"High"
"15462",99.2,1936.5,2120,154.5,100,24.95,10,980,13,22,81,81,25,28.2,"High"
"15463",74,1830.5,1881.5,123.5,68,24.1,11,1093,16,25,81,81,25,28.2,"High"
"15464",99.6,2163.5,2120,141,99,19.25,10,996,1773,1961,81,81,26,28.2,"High"
"15465",99.2,2042,2120,103.5,68,22.9,7.5,723,760,1003,81,81,26,28.1,"High"
"15466",98.8,2104.5,2120,134.5,85,20.8,6.5,701,721,891,81,81,27,28.2,"High"
"15467",99.2,1835.5,2120,149,99,26.35,6.5,621,105,168,81,81,28,28.2,"High"
"15468",89.2,2139,2120,122.5,68,19.25,3.5,321,2163,2355,81,81,27,28.2,"High"
"15469",99.2,2089.5,2120,95.5,71,20.65,0,0,92,122,81,81,24,28.2,"High"
"15470",99.2,1855.5,2120,117,100,26.15,1.5,170,103,127,81,81,22,28.2,"High"
"15471",99.2,2033.5,2120,152.5,100,23.85,5,488,18,27,81,81,23,28.2,"High"
"15472",99.2,1836.5,2120,153,100,26.35,6,639,17,26,81,81,23,28.1,"High"
"15473",99.6,1986,2120,152,100,24.35,8,825,14,25,81,81,23,28.2,"High"
"15474",98.8,1822,2120,157,90,26.7,9,894,12,23,81,81,19,28.2,"High"
"15475",92,1818,2120,158.5,100,26.7,9.5,963,709,1211,81,81,19,28.2,"High"
"15476",99.6,1766,2120,131.5,99,27.55,6.5,637,101,124,81,81,24,28.2,"High"
"15477",99.6,1730,2120,151,100,28.05,6.5,662,80,35,81,81,24,28.2,"High"
"15478",99.6,1860.5,2120,155.5,100,26,7,693,23,26,81,81,24,28.2,"High"
"15479",99.6,1892,2120,157.5,100,25.55,7.5,754,17,25,81,81,25,28.2,"High"
"15480",99.6,1947.5,2120,157.5,100,24.8,8,793,17,27,81,81,26,28.2,"High"
"15481",99.6,2015.5,2120,154.5,100,24,8.5,829,13,25,81,81,26,28.2,"High"
"15482",99.6,1781,2120,156,100,27.3,8.5,857,17,26,81,81,24,28.2,"High"
"15483",99.6,1598.5,2120,156,100,30.5,8.5,845,13,18,81,81,21,28.2,"High"
"15484",99.6,1574,2120,149,100,31,9,872,9,15,81,81,21,28.2,"High"
"15485",99.6,1583,2120,152.5,100,30.75,8.5,834,9,15,81,81,21,28.2,"High"
"15486",99.6,1572.5,2120,149,100,31,8.5,763,4,15,81,81,23,28.2,"High"
"15487",99.6,1810.5,2120,160.5,100,26.85,7.5,742,211,368,81,81,24,28.2,"High"
