"","ThrottlePosition___","EngineSpeed_rpm_","DesiredEngineSpeed_rpm_","BoostPressure_kPa_","EngineLoadFactor___","FuelConsumptionRate_l_h_","GroundSpeed_mph_","TransmissionOutputSpeed_rpm_","FrontServiceBrakeOilPressure_kPa_","RearServiceBrakeOilPressure_kPa_","HydraulicOilTemperature_degC_","HydraulicOilTemperature_degC_.1","FuelGauge___","SystemVoltage_volts_","Productivity"
"3758",0,0,800,0,0,0,0,0,31,53,70,70,31,25.9,"Low"
"3759",0,0,800,0,0,0,0,0,31,53,70,70,31,25.9,"Low"
"3760",0,0,800,0,0,0,0,0,31,53,70,70,31,25.9,"Low"
"3761",0,0,800,0,0,0,0,0,31,53,70,70,31,25.9,"Low"
"3762",0,0,800,0,0,0,0,0,31,53,70,70,31,25.9,"Low"
"3763",0,0,800,0,0,0,0,0,31,49,70,70,31,25.9,"Low"
"3764",0,0,800,0,0,0,0,0,31,53,70,70,31,25.9,"Low"
"3765",0,0,800,0,0,0,0,0,32,51,70,70,31,25.9,"Low"
"3766",0,0,800,0,0,0,0,0,32,49,70,70,31,25.9,"Low"
"3767",0,0,800,0,0,0,0,0,31,52,70,70,31,25.9,"Low"
"3768",0,0,800,0,0,0,0,0,31,50,70,70,31,25.9,"Low"
"3769",0,0,800,0,0,0,0,0,31,51,70,70,31,25.9,"Low"
"3770",0,0,800,0,0,0,0,0,31,51,70,70,31,25.9,"Low"
"3771",0,0,800,0,0,0,0,0,31,50,70,70,31,25.9,"Low"
"3772",0,0,800,0,0,0,0,0,33,52,70,70,31,25.9,"Low"
"3773",0,0,800,0,0,0,0,0,31,48,70,70,31,25.9,"Low"
"3774",0,0,800,0,0,0,0,0,31,52,70,70,31,25.9,"Low"
"3775",0,0,800,0,0,0,0,0,31,49,70,70,31,25.9,"Low"
"3776",0,0,800,0,0,0,0,0,32,50,70,70,31,25.9,"Low"
"3777",0,0,800,0,0,0,0,0,32,49,70,70,31,25.9,"Low"
"3778",0,0,800,0,0,0,0,0,34,50,70,70,31,25.9,"Low"
"3779",0,0,800,0,0,0,0,0,31,53,70,70,30,25.9,"Low"
"3780",0,0,800,0,0,0,0,0,31,51,70,70,31,25.9,"Low"
"3781",0,0,800,0,0,0,0,0,31,50,70,70,31,25.9,"Low"
"3782",0,0,800,0,0,0,0,0,32,48,70,70,31,25.9,"Low"
"3783",0,0,800,0,0,0,0,0,31,53,70,70,31,25.9,"Low"
"3784",0,0,800,0,0,0,0,0,32,53,70,70,31,25.9,"Low"
"3785",0,0,800,0,0,0,0,0,35,52,70,70,31,25.9,"Low"
"3786",0,0,800,0,0,0,0,0,31,52,70,70,31,25.9,"Low"
"3787",0,0,800,0,0,0,0,0,31,50,70,70,31,25.9,"Low"
"3788",0,0,800,0,0,0,0,0,31,53,70,70,31,25.9,"Low"
"3789",0,0,800,0,0,0,0,0,31,52,70,70,31,25.9,"Low"
"3790",0,0,800,0,0,0,0,0,33,49,70,70,31,25.9,"Low"
"3791",0,0,800,0,0,0,0,0,31,50,70,70,31,25.9,"Low"
"3792",0,0,800,0,0,0,0,0,31,53,70,70,31,25.9,"Low"
"3793",0,0,800,0,0,0,0,0,31,50,70,70,31,25.9,"Low"
"3794",0,0,800,0,0,0,0,0,32,51,70,70,31,25.9,"Low"
"3795",0,0,800,0,0,0,0,0,31,53,70,70,31,25.9,"Low"
"3796",0,0,800,0,0,0,0,0,31,50,70,70,31,25.9,"Low"
"3797",0,0,800,0,0,0,0,0,34,53,70,70,31,25.9,"Low"
"3798",0,0,800,0,0,0,0,0,31,51,70,70,31,25.9,"Low"
"3799",0,0,800,0,0,0,0,0,31,52,70,70,30,25.9,"Low"
"3800",0,0,800,0,0,0,0,0,31,53,70,70,31,25.9,"Low"
"3801",99.6,1954,2120,150,100,24.8,5.5,569,0,5,87,87,13,28.2,"Low"
"3802",99.2,2044,2120,154,100,23.5,6,574,0,8,87,87,13,28.2,"Low"
"3803",98.4,1845,2120,149.5,99,26,8,800,3,16,86,86,13,28.2,"Low"
"3804",99.2,1673,2120,158,100,29.2,9.5,980,8,21,86,86,13,28.3,"Low"
"3805",93.6,2067,2120,152.5,94,23.15,12,1210,0,14,86,86,13,28.2,"Low"
"3806",70,1654.5,1806.5,113.5,67,28.5,12.5,1226,0,8,86,86,12,28.2,"Low"
"3807",99.6,1819.5,2120,159,100,26.7,13,1307,0,8,86,86,10,28.3,"Low"
"3808",62.8,1887,1674,111,59,0.6,12.5,1175,772,1046,86,86,12,28.2,"Low"
"3809",98.8,2086.5,2120,91.5,100,21.85,9.5,939,94,135,86,86,15,28.3,"Low"
"3810",99.6,1842.5,2120,130,100,26.35,9.5,966,96,130,86,86,15,28.2,"Low"
"3811",99.2,1974,2120,150,100,24.6,10.5,1056,0,8,86,86,16,28.3,"Low"
"3812",99.2,1953,2120,150,100,24.8,11.5,1127,0,3,86,86,13,28.2,"Low"
"3813",99.6,2013.5,2120,155,100,24.1,11.5,1157,0,2,86,86,13,28.3,"Low"
"3814",99.2,1926.5,2120,145.5,70,25.05,12,1212,0,3,86,86,13,28.3,"Low"
"3815",99.6,1827,2120,155,100,26.6,12.5,1230,0,2,86,86,13,28.3,"Low"
"3816",99.6,1841.5,2120,159,100,26.35,12.5,1265,0,0,86,86,13,28.2,"Low"
"3817",99.6,1840.5,2120,156,100,26.35,13,1307,0,4,86,86,13,28.3,"Low"
"3818",51.6,1418.5,1467.5,46.5,0,6.65,9,830,1724,1901,86,86,13,28.2,"Low"
"3819",98.8,1854,2120,39,79,24.45,5.5,540,91,129,86,86,12,28.2,"Low"
"3820",99.2,1889,2120,87,100,25.55,6,615,86,120,86,86,12,28.2,"Low"
"3821",50.4,1524,1442,51,40,22.1,6.5,649,400,783,86,86,12,28.2,"Low"
"3822",51.2,1424,1473.5,24,24,19.95,4,365,244,345,86,86,12,28.3,"Low"
"3823",74,1918,1882,97,58,22.7,4.5,477,8,202,86,86,12,28.2,"Low"
"3824",76,1863,1917.5,140,100,25.9,6,613,216,331,86,86,12,28.2,"Low"
"3825",69.2,1886.5,1786,56.5,14,3.2,5,442,1422,1623,86,86,13,28.2,"Low"
"3826",72.4,1856.5,1850,42,24,10.8,3,243,1132,1313,86,86,13,28.3,"Low"
"3827",97.6,1724.5,1625,47,73,29.35,2,218,92,130,86,86,11,28.3,"Low"
"3828",99.6,2094,2120,97.5,100,21.85,2.5,248,91,124,86,86,11,28.2,"Low"
"3829",99.2,2023.5,2120,136,100,23.75,5,527,0,6,86,86,11,28.3,"Low"
"3830",99.2,1940.5,2120,146.5,87,24.95,6,617,0,6,86,86,12,28.3,"Low"
"3831",99.6,1734.5,2120,153,100,28.05,6.5,572,0,2,86,86,11,28.2,"Low"
"3832",99.6,1408.5,2120,146,100,34.9,0,0,0,1,86,86,10,28.2,"Low"
"3833",99.6,1466,2120,139,100,33.35,0.5,72,0,0,86,86,10,28.3,"Low"
"3834",99.6,1518,2120,141,100,32.2,0,0,0,2,86,86,12,28.2,"Low"
"3835",99.6,1339.5,2120,137.5,100,36.95,0,0,0,9,86,86,11,28.2,"Low"
"3836",99.6,1338.5,1777,132.5,100,37.05,0,0,0,0,86,86,12,28.2,"Low"
"3837",99.6,1396.5,1868,138,100,35.4,0,0,0,1,86,86,12,28.2,"Low"
"3838",99.6,1893,2120,150.5,100,25.4,0,0,1449,1651,86,86,12,28.3,"Low"
"3839",99.6,1965.5,2120,158,100,24.6,0,0,1322,1527,86,86,12,28.2,"Low"
"3840",99.6,1528,2120,164,99,31.85,0.5,54,837,1039,86,86,11,28.2,"Low"
"3841",99.6,1305.5,2120,134,100,38.6,0,0,973,1178,86,86,13,28.3,"Low"
"3842",99.6,1292.5,2076,133,100,38.5,0,0,92,126,86,86,13,28.3,"Low"
"3843",99.6,1535,2120,127,100,31.95,0,0,0,3,86,86,12,28.2,"Low"
"3844",99.6,1604.5,2120,147.5,100,30.3,1,76,0,4,86,86,13,28.3,"Low"
"3845",99.6,1891,2120,146,100,25.75,0.5,0,90,135,87,87,13,28.3,"Low"
"3846",99.6,1951.5,2120,157,100,24.6,1.5,164,79,125,87,87,12,28.2,"Low"
"3847",99.6,1983.5,2120,158,100,24.45,1.5,123,86,150,87,87,12,28.2,"Low"
"3848",99.6,1599,2120,164,98,30.5,2.5,275,89,116,88,88,11,28.2,"Low"
"3849",99.6,2115,2120,150,96,21.15,4,377,0,0,88,88,12,28.2,"Low"
"3850",99.2,2154.5,2120,90,44,14.15,3,248,2021,2216,88,88,12,28.2,"Low"
"3851",99.6,1672.5,1625,67.5,3,13.9,1,76,96,129,88,88,13,28.2,"Low"
"3852",99.6,1863,2120,111,100,26,3.5,395,0,3,89,89,12,28.3,"Low"
"3853",99.6,2128,2120,137,84,20.05,5.5,532,0,10,90,90,13,28.3,"Low"
"3854",99.6,1793,2120,156,100,27.1,8,830,0,3,90,90,13,28.2,"Low"
"3855",99.2,2083.5,2120,152.5,99,22.45,9.5,967,0,4,90,90,13,28.3,"Low"
"3856",99.6,1854.5,2120,153.5,100,26.25,11,1096,0,2,90,90,13,28.3,"Low"
"3857",99.2,1531,2120,160,100,31.95,12,1184,0,89,90,90,13,28.2,"Low"
"3858",88.4,2118.5,2120,100.5,62,18.9,10,927,1876,2077,90,90,13,28.3,"Low"
"3859",84.4,2123,2067,74,41,9.4,4.5,574,1801,1993,90,90,13,28.2,"Low"
"3860",82.8,2041,2043.5,50.5,33,12.7,1.5,93,1792,1990,90,90,13,28.2,"Low"
"3861",76.4,1911.5,1920.5,36.5,22,9.5,0,0,1726,1921,90,90,13,28.3,"Low"
"3862",76.4,1899.5,1922.5,33,26,12.7,0,0,1728,1921,90,90,13,28.3,"Low"
"3863",75.6,1923,1906,35,30,11.65,0,0,1763,1953,90,90,13,28.2,"Low"
"3864",75.2,1914,1898,35,26,10,0,0,1763,1957,90,90,13,28.3,"Low"
"3865",74.8,1894,1894.5,32,24,9.75,0,0,1777,1970,90,90,13,28.3,"Low"
"3866",74.4,1879,1884,30,25,10.45,0,0,1748,1954,90,90,13,28.3,"Low"
"3867",71.2,1885,1819.5,29.5,26,2.95,0,0,1736,1928,90,90,13,28.4,"Low"
"3868",62,1628.5,1655,20.5,16,4.85,0,0,1733,1925,90,90,13,28.2,"Low"
"3869",63.6,1685.5,1681.5,20.5,27,12.6,0,0,1731,1927,90,90,13,28.4,"Low"
"3870",63.6,1690.5,1681.5,21,24,11.5,0,0,1730,1924,90,90,13,28.5,"Low"
"3871",63.6,1685.5,1681.5,19.5,23,10.8,0,0,1734,1928,89,89,13,28.4,"Low"
"3872",63.6,1680.5,1681.5,20,23,11.05,0,0,1732,1925,89,89,13,28.4,"Low"
"3873",63.6,1682.5,1681.5,20,23,10.95,0,0,1734,1924,89,89,13,28.4,"Low"
"3874",63.6,1682,1681.5,20,23,10.1,0,0,1735,1926,89,89,13,28.4,"Low"
"3875",63.6,1682,1681.5,20.5,22,10.1,0,0,1734,1924,89,89,13,28.4,"Low"
"3876",63.6,1682.5,1687,20.5,23,10.55,0,0,1734,1924,89,89,13,28.5,"Low"
"3877",64,1686.5,1689,19,24,11.15,0,0,1733,1925,89,89,13,28.4,"Low"
"3878",64.4,1699,1697,19.5,24,11.15,0,0,1734,1926,89,89,13,28.4,"Low"
"3879",63.6,1708.5,1688,20.5,21,7.15,0,0,1734,1925,89,89,13,28.4,"Low"
"3880",63.6,1682,1681.5,19,19,5.7,0,0,1679,1878,89,89,13,28.4,"Low"
"3881",63.2,1673.5,1678.5,19,21,9.15,0,0,1700,1890,89,89,13,28.4,"Low"
"3882",63.2,1676,1678.5,18.5,22,9.4,0,0,1729,1935,89,89,13,28.5,"Low"
"3883",63.6,1685,1687,19,23,10.95,0,0,1841,2034,88,88,13,28.5,"Low"
"3884",63.6,1692,1684.5,19.5,21,9.05,0,0,1832,2024,88,88,13,28.4,"Low"
"3885",63.6,1685.5,1684.5,19.5,20,7.5,0,0,1828,2023,88,88,13,28.4,"Low"
"3886",63.6,1683.5,1684,19,20,7.6,0,0,1826,2019,88,88,13,28.5,"Low"
"3887",64,1686,1691.5,19,20,8.65,0,0,1822,2017,88,88,13,28.2,"Low"
"3888",65.2,1698,1712,20,26,12.85,0,0,1818,2006,88,88,13,28.2,"Low"
"3889",74,1807,1883,25.5,43,19.25,0,0,1844,2035,88,88,13,28.2,"Low"
"3890",94,1554,2120,45,83,30.4,1.5,215,90,127,88,88,13,28.2,"Low"
"3891",99.2,1824.5,2120,71.5,92,26.25,2.5,277,83,112,88,88,13,28.2,"Low"
"3892",53.2,1991,1493,57,0,0,5,498,0,2,88,88,13,28.2,"Low"
"3893",75.2,1828,1909,30.5,0,1.55,5,476,0,2,88,88,13,28.3,"Low"
"3894",99.2,2017,2120,90,45,23.5,6,614,0,0,88,88,13,28.2,"Low"
"3895",74.4,1994.5,1883,88,60,12.1,7,660,464,893,88,88,13,28.1,"Low"
"3896",84.4,1637.5,2072,143,100,29.7,7,681,1044,1241,88,88,13,28.2,"Low"
"3897",99.2,1927.5,2120,134.5,100,25.05,8,820,91,128,88,88,13,28.2,"Low"
"3898",68.4,1909.5,1771,92.5,15,6.55,9.5,946,702,1448,88,88,13,28.2,"Low"
"3899",74.4,1894.5,1892.5,56.5,27,15.55,9,890,359,553,88,88,13,28.2,"Low"
"3900",68.4,1845.5,1777,73.5,49,19.6,7.5,713,843,1047,88,88,13,28.2,"Low"
"3901",98.4,1991.5,2120,126,100,24.45,5,523,8,15,76,76,80,28.2,"Low"
"3902",92.8,1842,2120,149,100,26.15,6.5,675,11,16,76,76,85,28.1,"Low"
"3903",99.6,2051,2120,158,100,23.65,9.5,950,6,7,76,76,87,28.2,"Low"
"3904",99.6,1876,2120,148,100,25.75,10,979,5,10,76,76,85,28.2,"Low"
"3905",99.6,1859.5,2120,155,100,26.15,11,1099,4,9,76,76,85,28.2,"Low"
"3906",99.6,1485,2120,142.5,100,32.9,12,1213,5,9,76,76,85,28.2,"Low"
"3907",99.6,1570.5,2120,141,100,31,13,1289,8,9,76,76,85,28.2,"Low"
"3908",99.6,1692.5,2120,154,100,28.75,14,1378,4,6,76,76,85,28.2,"Low"
"3909",97.2,1721.5,2120,161,100,28.25,14,1398,5,6,76,76,85,28.2,"Low"
"3910",99.6,1745.5,2120,160,100,27.8,14.5,1411,6,12,76,76,85,28.2,"Low"
"3911",99.6,1834.5,2120,162,100,26.5,15,1488,2,9,76,76,85,28.2,"Low"
"3912",99.6,1909,2120,159,100,25.3,15.5,1514,8,12,76,76,85,28.2,"Low"
"3913",99.6,1908,2120,158,100,25.4,15.5,1557,8,11,76,76,85,28.2,"Low"
"3914",99.6,1917,2120,159.5,100,25.2,16,1569,4,5,76,76,85,28.2,"Low"
"3915",93.2,1925.5,2120,160.5,100,25.05,16,1562,8,11,76,76,85,28.2,"Low"
"3916",86.8,1741.5,2117.5,44,77,27.1,12.5,1243,96,119,76,76,87,28.2,"Low"
"3917",40.8,1316,1313,16.5,46,16.65,9.5,936,605,606,76,76,91,28.2,"Low"
"3918",84.8,1716.5,2056.5,74.5,96,28.4,0.5,0,83,91,76,76,90,28.2,"Low"
"3919",92,1491.5,2120,145.5,100,32.8,1,90,7,11,76,76,85,28.2,"Low"
"3920",95.2,1521.5,2120,148.5,100,32.05,1,95,0,0,75,75,85,28.2,"Low"
"3921",86.8,1506.5,2118,140.5,100,32.4,0.5,70,1,8,75,75,87,28.2,"Low"
"3922",86.8,1454,2117,142,100,33.75,1,63,0,2,75,75,87,28.2,"Low"
"3923",97.6,1364,2120,139.5,100,36.2,0,0,4,7,76,76,87,28.2,"Low"
"3924",100,1592.5,1987,149,100,30.5,0.5,82,5,8,76,76,87,28.2,"Low"
"3925",37.2,1194,1211.5,114,67,38.6,1.5,67,557,564,76,76,87,28.2,"Low"
"3926",97.6,1807.5,2120,119,14,26.85,2,257,110,211,76,76,87,28.1,"Low"
"3927",65.2,1627,1722,106.5,80,29,0.5,123,90,115,76,76,87,28.2,"Low"
"3928",3.2,1042.5,800,28.5,0,0,2,212,7,8,76,76,88,28.2,"Low"
"3929",60,1365,1621,22,68,33.15,2,229,5,13,77,77,85,28.2,"Low"
"3930",78.4,1699,1968,39.5,62,27.1,3,324,9,21,77,77,87,28.2,"Low"
"3931",92,2051,2120,66.5,12,21.4,3.5,371,9,14,77,77,87,28.2,"Low"
"3932",100,1930,2120,136,100,25.05,6,595,5,10,77,77,88,28.2,"Low"
"3933",100,1779,2120,156.5,100,27.3,10,1028,4,9,77,77,87,28.2,"Low"
"3934",100,2065.5,2120,158,94,23.15,12,1184,10,12,77,77,87,28.2,"Low"
"3935",99.6,1885.5,2120,148.5,100,25.65,13,1278,7,10,77,77,87,28.2,"Low"
"3936",100,1523.5,2120,148,100,31.95,15.5,1532,7,8,77,77,87,28.2,"Low"
"3937",51.2,1585,1429.5,149,100,26.5,16.5,1603,3,6,77,77,88,28.2,"Low"
"3938",71.6,1688.5,1834,126.5,100,28.5,17,1704,8,10,77,77,87,28.2,"Low"
"3939",77.6,1798.5,1882,105.5,100,26.15,18.5,1794,5,10,77,77,87,28.2,"Low"
"3940",17.6,1126.5,837,26,0,0,16.5,1607,1821,2013,77,77,87,28.2,"Low"
"3941",86.4,1697.5,2120,44,65,27.9,13.5,1322,462,620,77,77,83,28.2,"Low"
"3942",84,1538,2067.5,143.5,100,31.7,15.5,1560,92,249,76,76,85,28.2,"Low"
"3943",65.2,1513,1716,62,0,25.55,16.5,1621,108,136,76,76,87,28.2,"Low"
"3944",52.4,1743,1435.5,127,95,19.85,17,1700,664,651,76,76,87,28.2,"Low"
"3945",75.6,1596.5,1843.5,31,72,26.6,7.5,737,107,151,76,76,85,28.2,"Low"
"3946",68.4,1691.5,1759,126.5,75,26.6,8,810,280,367,76,76,89,28.2,"Low"
"3947",34.4,1039.5,1156,15,22,39.9,1.5,76,2888,3077,76,76,81,28.2,"Low"
"3948",99.6,2072.5,2120,101,83,21.15,3.5,369,0,10,76,76,83,28.2,"Low"
"3949",100,2105.5,2120,140,89,21.85,5.5,550,0,9,76,76,83,28.2,"Low"
"3950",87.2,1691.5,2120,152.5,100,28.85,8,790,0,8,76,76,81,28.3,"Low"
"3951",84,1776.5,2071,35,42,22.9,8,816,0,10,76,76,78,28.2,"Low"
"3952",83.6,1772.5,2030,139.5,100,27.45,8,814,2,10,76,76,87,28.3,"Low"
"3953",99.2,1545,2120,71.5,96,31.45,7,733,3,9,76,76,91,28.2,"Low"
"3954",99.6,1814.5,2120,147.5,100,26.7,8.5,835,0,13,76,76,85,28.2,"Low"
"3955",99.6,1924,2120,157,100,25.2,9,881,1,11,76,76,85,28.2,"Low"
"3956",100,1912.5,2120,158,100,25.3,9,880,0,6,77,77,76,28.2,"Low"
"3957",100,1832,2120,161.5,100,26.5,8.5,845,0,2,77,77,83,28.1,"Low"
"3958",91.6,1664.5,2120,155,100,29,7.5,762,462,546,77,77,85,28.2,"Low"
"3959",59.2,1480.5,1582.5,35,40,23.85,0.5,64,1997,2196,77,77,90,28.2,"Low"
"3960",98.8,1591.5,2120,39.5,74,29.35,2,248,89,121,76,76,92,28.2,"Low"
"3961",99.6,1965.5,2120,124,83,24.6,5,525,4,15,76,76,92,28.2,"Low"
"3962",98.4,1936,2120,146,100,24.95,8.5,852,12,27,76,76,90,28.2,"Low"
"3963",0.8,1827,800,35,0,0,10.5,1021,6,17,76,76,85,28.2,"Low"
"3964",60,1522,1646.5,16.5,26,15.55,8.5,872,7,18,76,76,76,28.2,"Low"
"3965",59.6,1149,1646,20.5,0,41.55,9,873,82,127,77,77,81,28.2,"Low"
"3966",35.2,1560,1168.5,30,0,0,9,886,6,22,77,77,90,28.2,"Low"
"3967",95.6,1634,2120,81,96,29.7,9,871,4,13,77,77,93,28.1,"Low"
"3968",32,1842.5,1094,90.5,9,0,10.5,1051,3,15,77,77,93,28.2,"Low"
"3969",60.8,1796,1642.5,113,52,20.3,10.5,1029,79,248,77,77,88,28.2,"Low"
"3970",41.2,1211,1274.5,23,0,16.5,7.5,688,2584,2792,77,77,87,28.2,"Low"
"3971",17.6,959,833.5,13.5,0,0,0,0,771,961,77,77,78,28.2,"Low"
"3972",0.8,728,800,6,19,58.3,0,0,776,965,77,77,85,27.1,"Low"
"3973",29.2,962.5,1036,6,46,46.45,0,0,1292,521,77,77,85,28.2,"Low"
"3974",52,1130.5,1473.5,13,26,40.4,0,0,196,344,77,77,85,28.1,"Low"
"3975",55.2,1332,1557.5,29,4,14,0,0,0,0,77,77,85,28.2,"Low"
"3976",45.6,1148.5,1361.5,11,34,37.55,0,0,1241,1384,77,77,85,28.2,"Low"
"3977",88.8,2107.5,2120,147,82,21.5,5.5,541,0,10,77,77,82,28.2,"Low"
"3978",100,1766.5,2120,145,100,27.55,6.5,625,1,14,77,77,79,28.2,"Low"
"3979",18.4,1586,800,99.5,24,0,7.5,692,1002,890,76,76,76,28.2,"Low"
"3980",73.2,1568,1871.5,23.5,55,29.1,0,39,88,127,76,76,85,28.2,"Low"
"3981",90.4,2080,2120,119.5,90,22.8,3.5,357,0,4,76,76,87,28.2,"Low"
"3982",75.6,1983.5,1906.5,74.5,88,9.4,3.5,347,0,5,76,76,87,28.2,"Low"
"3983",44,1698.5,1319,72,47,0,5.5,540,601,583,76,76,87,28.2,"Low"
"3984",43.6,1624.5,1281.5,32,53,1.9,1.5,90,1424,1626,76,76,83,28.2,"Low"
"3985",88.4,1545,2120,39,81,30.4,2,217,87,116,76,76,80,28.2,"Low"
"3986",99.2,2127,2120,142.5,84,20.8,5.5,525,0,7,76,76,83,28.2,"Low"
"3987",99.6,1706,2120,156.5,100,28.6,8,795,0,9,76,76,82,28.2,"Low"
"3988",99.2,2031,2120,155.5,100,23.85,9.5,939,0,10,76,76,82,28.2,"Low"
"3989",99.6,1830,2120,152.5,100,26.5,10,995,0,12,76,76,83,28.2,"Low"
"3990",99.2,1861.5,2120,155.5,100,26.15,10.5,1056,0,10,76,76,83,28.2,"Low"
"3991",99.6,1869.5,2120,155.5,100,25.9,11,1110,0,7,76,76,82,28.2,"Low"
"3992",99.6,1455.5,2120,138.5,100,33.75,12,1188,3,15,76,76,82,28.2,"Low"
"3993",99.6,1471,2120,141.5,100,33.25,12,1207,0,11,76,76,82,28.2,"Low"
"3994",99.6,1505,2120,141.5,100,32.4,12.5,1224,1,14,76,76,83,28.2,"Low"
"3995",99.6,1574.5,2120,149.5,100,30.9,13,1287,0,9,76,76,83,28.2,"Low"
"3996",99.6,1639.5,2120,158.5,100,29.7,13.5,1333,0,6,76,76,82,28.2,"Low"
"3997",99.6,1694.5,2120,160.5,100,28.75,14,1364,3,13,76,76,83,28.2,"Low"
"3998",99.6,1729.5,2120,164.5,100,28.05,14,1397,1,14,76,76,85,28.2,"Low"
"3999",99.6,1739,2120,166,100,27.9,14.5,1421,2,12,76,76,85,28.2,"Low"
"4000",99.6,1763.5,2120,167,100,27.55,14.5,1425,0,10,76,76,85,28.2,"Low"
"4001",99.6,1669.5,2120,137.5,100,29.35,1,2,5,11,91,91,28,28.2,"Low"
"4002",99.6,1592,2120,156,100,30.65,2.5,258,14,20,91,91,29,28.2,"Low"
"4003",99.6,1871,2120,136,99,25.75,1.5,208,100,128,91,91,26,28.2,"Low"
"4004",99.6,2064,2120,155.5,100,23.05,3.5,371,10,13,91,91,27,28.2,"Low"
"4005",70.8,1907,1821.5,130,63,21.4,4,342,2635,2847,92,92,27,28.2,"Low"
"4006",99.6,2196.5,2120,113,56,10.2,3.5,323,13,21,92,92,24,28.1,"Low"
"4007",99.6,1927,2120,97.5,100,25.05,4.5,484,15,18,92,92,27,28.2,"Low"
"4008",98.8,1864,2120,142,100,25.9,7,682,14,19,92,92,27,28.2,"Low"
"4009",96.8,1851.5,2120,151.5,100,26.15,11,1083,10,15,92,92,27,28.1,"Low"
"4010",99.2,1571.5,2120,149,100,31,13,1270,0,22,92,92,27,28.1,"Low"
"4011",99.2,1741,2120,159,100,27.9,14,1427,23,32,92,92,28,28.1,"Low"
"4012",99.2,1991,2120,159.5,100,24.35,16.5,1612,12,17,92,92,27,28.2,"Low"
"4013",95.6,2147,2120,151.5,81,20.9,17.5,1746,14,15,92,92,27,28.2,"Low"
"4014",98.4,2124.5,2120,140.5,94,21.25,17.5,1727,9,15,92,92,27,28.2,"Low"
"4015",98.8,2118.5,2120,156.5,100,22.55,11.5,1116,1378,1755,92,92,27,28.2,"Low"
"4016",99.6,2164,2120,96.5,59,15.2,6.5,605,105,137,92,92,28,28.2,"Low"
"4017",99.6,1564,2120,153.5,100,31.25,7,700,28,24,92,92,26,28.2,"Low"
"4018",76.4,2022.5,1909.5,135.5,45,12,7,679,1403,1575,92,92,29,28.2,"Low"
"4019",74.8,1869.5,1915,48,33,16.85,2.5,252,101,183,92,92,29,28.3,"Low"
"4020",99.2,2031.5,2120,154,100,23.85,5.5,530,67,16,92,92,26,28.2,"Low"
"4021",99.6,1630,2120,154.5,100,29.95,7.5,763,10,13,92,92,26,28.1,"Low"
"4022",99.6,1724,2120,162,100,28.25,8,798,8,14,92,92,24,28.2,"Low"
"4023",99.6,1706.5,2120,165,100,28.5,8,791,4,5,92,92,24,28.2,"Low"
"4024",99.2,1708.5,2120,154,100,28.5,7,702,352,440,92,92,27,28.2,"Low"
"4025",96.8,2165.5,2120,110,59,13.9,2.5,227,1250,1435,92,92,27,28.2,"Low"
"4026",99.6,2129.5,2120,96,99,19.85,1.5,180,105,131,92,92,27,28.2,"Low"
"4027",99.2,2067.5,2120,155.5,100,23.15,6,619,48,50,92,92,27,28.2,"Low"
"4028",99.6,1868,2120,104.5,100,25.75,8,821,60,48,92,92,27,28.2,"Low"
"4029",99.6,2085.5,2120,155,89,21.95,11,1077,563,591,92,92,27,28.2,"Low"
"4030",99.6,1926,2120,153,100,25.05,11,1109,131,276,92,92,22,28.2,"Low"
"4031",98.8,2167.5,2120,149.5,95,19,12,1142,546,1158,92,92,25,28.2,"Low"
"4032",94.8,2126,2120,112.5,72,19.5,8,758,935,1109,92,92,29,28.2,"Low"
"4033",99.6,1717.5,2120,153.5,100,28.25,10,990,29,206,92,92,30,28.1,"Low"
"4034",99.2,1976.5,2120,157,100,24.6,11,1103,27,43,92,92,29,28.2,"Low"
"4035",97.6,2105,2120,158.5,98,22.8,12,1203,31,33,92,92,29,28.2,"Low"
"4036",98.8,1836,2120,155,100,26.5,12.5,1254,37,38,92,92,29,28.2,"Low"
"4037",98.8,1845,2120,158.5,100,26.35,13,1292,34,40,92,92,29,28.2,"Low"
"4038",97.6,1853,2120,159.5,100,26.25,13.5,1333,33,36,92,92,29,28.1,"Low"
"4039",99.2,1625,2120,160,100,29.7,14,1399,52,54,92,92,29,28.2,"Low"
"4040",98.4,1432.5,2120,137.5,100,34.2,14.5,1444,34,35,92,92,29,28.1,"Low"
"4041",78.4,1462.5,1964,135.5,100,33.5,15,1489,99,285,92,92,29,28.2,"Low"
"4042",75.6,1932,1903,52,2,5.25,11,1043,786,983,92,92,27,28.2,"Low"
"4043",78,1857.5,1847,32,47,22.35,3.5,270,2856,3049,91,91,26,28.2,"Low"
"4044",99.2,2024.5,2120,149.5,100,24,4,434,47,47,91,91,24,28.2,"Low"
"4045",37.6,1334,1195.5,29,0,0,4.5,410,104,141,91,91,26,28.2,"Low"
"4046",100,1729.5,2120,74.5,96,28.05,3.5,278,42,47,91,91,26,28.2,"Low"
"4047",100,1637,2120,158,99,29.7,1.5,93,45,47,91,91,25,28.2,"Low"
"4048",100,1623,2120,153.5,100,29.95,1,80,14,23,91,91,26,28.2,"Low"
"4049",100,1632,2120,153.5,100,29.8,1,96,27,29,91,91,26,28.2,"Low"
"4050",100,1543,2120,155.5,100,31.7,0.5,87,35,38,91,91,26,28.2,"Low"
