"","ThrottlePosition___","EngineSpeed_rpm_","DesiredEngineSpeed_rpm_","BoostPressure_kPa_","EngineLoadFactor___","FuelConsumptionRate_l_h_","GroundSpeed_mph_","TransmissionOutputSpeed_rpm_","FrontServiceBrakeOilPressure_kPa_","RearServiceBrakeOilPressure_kPa_","HydraulicOilTemperature_degC_","HydraulicOilTemperature_degC_.1","FuelGauge___","SystemVoltage_volts_","Productivity"
"11330",0,0,800,0,0,0,0,0,42,53,93,93,19,25.3,"Normal"
"11331",0,0,800,0,0,0,0,0,42,54,93,93,19,25.3,"Normal"
"11332",0,0,800,0,0,0,0,0,41,54,93,93,19,25.3,"Normal"
"11333",0,0,800,0,0,0,0,0,45,54,93,93,19,25.3,"Normal"
"11334",0,0,800,0,0,0,0,0,43,55,93,93,19,25.3,"Normal"
"11335",0,0,800,0,0,0,0,0,43,53,93,93,19,25.3,"Normal"
"11336",0,0,800,0,0,0,0,0,47,54,93,93,19,25.3,"Normal"
"11337",0,0,800,0,0,0,0,0,43,53,93,93,19,25.3,"Normal"
"11338",0,0,800,0,0,0,0,0,43,53,93,93,19,25.3,"Normal"
"11339",0,0,800,0,0,0,0,0,46,53,93,93,19,25.3,"Normal"
"11340",0,0,800,0,0,0,0,0,42,55,93,93,19,25.3,"Normal"
"11341",0,0,800,0,0,0,0,0,44,55,93,93,19,25.3,"Normal"
"11342",0,0,800,0,0,0,0,0,43,54,93,93,19,25.3,"Normal"
"11343",0,0,800,0,0,0,0,0,45,53,93,93,19,25.3,"Normal"
"11344",0,0,800,0,0,0,0,0,45,54,93,93,19,25.3,"Normal"
"11345",0,0,800,0,0,0,0,0,42,54,93,93,19,25.3,"Normal"
"11346",0,0,800,0,0,0,0,0,43,54,93,93,19,25.3,"Normal"
"11347",0,0,800,0,0,0,0,0,44,53,93,93,19,25.3,"Normal"
"11348",0,0,800,0,0,0,0,0,42,56,93,93,19,25.3,"Normal"
"11349",0,0,800,0,0,0,0,0,44,53,93,93,19,25.3,"Normal"
"11350",0,0,800,0,0,0,0,0,45,53,93,93,19,25.3,"Normal"
"11351",0,0,800,0,0,0,0,0,43,53,93,93,19,25.3,"Normal"
"11352",0,0,800,0,0,0,0,0,43,56,93,93,19,25.3,"Normal"
"11353",0,0,800,0,0,0,0,0,47,54,93,93,19,25.3,"Normal"
"11354",0,0,800,0,0,0,0,0,45,56,93,93,19,25.3,"Normal"
"11355",0,0,800,0,0,0,0,0,46,54,93,93,19,25.3,"Normal"
"11356",0,0,800,0,0,0,0,0,44,53,93,93,19,25.3,"Normal"
"11357",0,0,800,0,0,0,0,0,44,54,93,93,19,25.3,"Normal"
"11358",0,0,800,0,0,0,0,0,41,53,93,93,19,25.3,"Normal"
"11359",0,0,800,0,0,0,0,0,46,53,93,93,19,25.3,"Normal"
"11360",0,0,800,0,0,0,0,0,45,55,93,93,19,25.3,"Normal"
"11361",0,0,800,0,0,0,0,0,46,53,93,93,19,25.3,"Normal"
"11362",0,0,800,0,0,0,0,0,43,52,93,93,19,25.3,"Normal"
"11363",0,0,800,0,0,0,0,0,43,54,93,93,19,25.3,"Normal"
"11364",0,0,800,0,0,0,0,0,43,54,93,93,19,25.3,"Normal"
"11365",0,0,800,0,0,0,0,0,43,54,93,93,19,25.3,"Normal"
"11366",0,0,800,0,0,0,0,0,47,54,93,93,19,25.3,"Normal"
"11367",0,0,800,0,0,0,0,0,45,53,93,93,19,25.3,"Normal"
"11368",0,0,800,0,0,0,0,0,47,54,93,93,19,25.3,"Normal"
"11369",0,0,800,0,0,0,0,0,43,54,93,93,19,25.3,"Normal"
"11370",0,0,800,0,0,0,0,0,45,53,93,93,19,25.3,"Normal"
"11371",0,0,800,0,0,0,0,0,46,53,93,93,19,25.3,"Normal"
"11372",0,0,800,0,0,0,0,0,47,54,93,93,19,25.3,"Normal"
"11373",0,0,800,0,0,0,0,0,46,53,93,93,19,25.3,"Normal"
"11374",0,0,800,0,0,0,0,0,47,53,93,93,19,25.3,"Normal"
"11375",0,0,800,0,0,0,0,0,46,54,93,93,19,25.3,"Normal"
"11376",0,0,800,0,0,0,0,0,47,54,93,93,19,25.3,"Normal"
"11377",0,0,800,0,0,0,0,0,47,54,93,93,19,25.3,"Normal"
"11378",0,0,800,0,0,0,0,0,45,54,93,93,19,25.3,"Normal"
"11379",0,0,800,0,0,0,0,0,44,53,93,93,19,25.3,"Normal"
"11380",0,0,800,0,0,0,0,0,42,54,93,93,19,25.3,"Normal"
"11381",0,0,800,0,0,0,0,0,45,53,93,93,19,25.3,"Normal"
"11382",0,0,800,0,0,0,0,0,44,54,93,93,19,25.3,"Normal"
"11383",0,0,800,0,0,0,0,0,46,53,93,93,19,25.3,"Normal"
"11384",0,0,800,0,0,0,0,0,43,55,93,93,19,25.3,"Normal"
"11385",0,0,800,0,0,0,0,0,46,53,93,93,19,25.3,"Normal"
"11386",0,0,800,0,0,0,0,0,1439,1698,93,93,19,25.3,"Normal"
"11387",0,0,800,0,0,0,0,0,3052,3236,93,93,19,25.3,"Normal"
"11388",0,0,800,0,0,0,0,0,173,362,93,93,19,25.3,"Normal"
"11389",0,0,800,0,0,0,0,0,166,351,93,93,19,25.3,"Normal"
"11390",0,0,800,0,0,0,0,0,163,351,93,93,19,25.3,"Normal"
"11391",0,0,800,0,0,0,0,0,161,349,93,93,19,25.3,"Normal"
"11392",0,0,800,0,0,0,0,0,161,350,93,93,19,25.3,"Normal"
"11393",0,0,800,0,0,0,0,0,161,348,93,93,19,25.3,"Normal"
"11394",0,0,800,0,0,0,0,0,161,346,93,93,19,25.3,"Normal"
"11395",0,0,800,0,0,0,0,0,160,346,93,93,19,25.3,"Normal"
"11396",0,0,800,0,0,0,0,0,159,344,93,93,19,25.3,"Normal"
"11397",0,0,800,0,0,0,0,0,160,346,93,93,19,25.3,"Normal"
"11398",0,0,800,0,0,0,0,0,157,346,93,93,19,25.3,"Normal"
"11399",0,0,800,0,0,0,0,0,157,344,93,93,19,25.3,"Normal"
"11400",0,0,800,0,0,0,0,0,157,346,93,93,19,25.3,"Normal"
"11401",0,0,800,0,0,0,0,0,160,346,93,93,19,25.3,"Normal"
"11402",0,0,800,0,0,0,0,0,160,346,93,93,19,25.3,"Normal"
"11403",0,0,800,0,0,0,0,0,159,345,93,93,19,25.3,"Normal"
"11404",0,0,800,0,0,0,0,0,157,347,93,93,19,25.3,"Normal"
"11405",0,0,800,0,0,0,0,0,156,346,93,93,19,25.3,"Normal"
"11406",0,0,800,0,0,0,0,0,157,346,93,93,19,25.3,"Normal"
"11407",0,0,800,0,0,0,0,0,157,347,93,93,19,25.3,"Normal"
"11408",0,0,800,0,0,0,0,0,158,343,93,93,19,25.3,"Normal"
"11409",0,0,800,0,0,0,0,0,157,346,93,93,19,25.3,"Normal"
"11410",0,0,800,0,0,0,0,0,156,344,93,93,19,25.3,"Normal"
"11411",0,0,800,0,0,0,0,0,158,343,93,93,19,25.3,"Normal"
"11412",0,0,800,0,0,0,0,0,157,346,93,93,19,25.3,"Normal"
"11413",0,0,800,0,0,0,0,0,159,344,93,93,19,25.3,"Normal"
"11414",0,0,800,0,0,0,0,0,157,346,93,93,19,25.3,"Normal"
"11415",0,0,800,0,0,0,0,0,156,346,93,93,19,25.3,"Normal"
"11416",0,0,800,0,0,0,0,0,156,347,93,93,19,25.3,"Normal"
"11417",0,0,800,0,0,0,0,0,159,347,93,93,19,25.3,"Normal"
"11418",0,0,800,0,0,0,0,0,157,347,93,93,19,25.3,"Normal"
"11419",0,0,800,0,0,0,0,0,160,346,93,93,19,25.3,"Normal"
"11420",0,0,800,0,0,0,0,0,158,346,93,93,19,25.3,"Normal"
"11421",0,0,800,0,0,0,0,0,156,345,93,93,19,25.3,"Normal"
"11422",0,0,800,0,0,0,0,0,156,344,93,93,19,25.3,"Normal"
"11423",0,0,800,0,0,0,0,0,175,363,93,93,19,25.3,"Normal"
"11424",0,0,800,0,0,0,0,0,46,58,93,93,19,25.3,"Normal"
"11425",0,0,800,0,0,0,0,0,47,59,93,93,19,25.3,"Normal"
"11426",0,0,800,0,0,0,0,0,49,59,93,93,19,25.3,"Normal"
"11427",0,0,800,0,0,0,0,0,44,53,93,93,19,25.3,"Normal"
"11428",0,0,800,0,0,0,0,0,46,54,93,93,19,25.3,"Normal"
"11429",0,0,800,0,0,0,0,0,47,54,93,93,19,25.3,"Normal"
"11430",0,0,800,0,0,0,0,0,47,55,93,93,19,25.3,"Normal"
"11431",0,0,800,0,0,0,0,0,44,53,93,93,19,25.4,"Normal"
"11432",0,0,800,0,0,0,0,0,45,57,93,93,19,25.3,"Normal"
"11433",0,0,800,0,0,0,0,0,506,699,93,93,19,25.3,"Normal"
"11434",0,0,800,0,0,0,0,0,42,53,93,93,19,25.3,"Normal"
"11435",0,0,800,0,0,0,0,0,982,1178,93,93,19,25.4,"Normal"
"11436",0,0,800,0,0,0,0,0,1130,1317,93,93,19,25.3,"Normal"
"11437",0,0,800,0,0,0,0,0,1499,1689,93,93,19,25.3,"Normal"
"11438",0,0,800,0,0,0,0,0,1573,1764,93,93,19,25.4,"Normal"
"11439",0,0,800,0,0,0,0,0,1600,1791,93,93,19,25.3,"Normal"
"11440",0,0,800,0,0,0,0,0,1490,1680,93,93,19,25.3,"Normal"
"11441",0,0,800,0,0,0,0,0,1501,1693,93,93,19,25.3,"Normal"
"11442",0,0,800,0,0,0,0,0,1517,1704,93,93,19,25.4,"Normal"
"11443",0,0,800,0,0,0,0,0,1431,1618,93,93,19,25.4,"Normal"
"11444",0,0,800,0,0,0,0,0,1402,1592,93,93,19,25.3,"Normal"
"11445",0,0,800,0,0,0,0,0,1425,1607,93,93,19,25.3,"Normal"
"11446",0,0,800,0,0,0,0,0,1419,1609,93,93,19,25.4,"Normal"
"11447",0,0,800,0,0,0,0,0,1420,1609,93,93,19,25.4,"Normal"
"11448",0,0,800,0,0,0,0,0,1443,1630,93,93,19,25.3,"Normal"
"11449",0,0,800,0,0,0,0,0,1798,2001,93,93,19,25.4,"Normal"
"11450",0,0,800,0,0,0,0,0,2132,2322,93,93,19,25.4,"Normal"
"11451",0,0,800,0,0,0,0,0,2054,2245,93,93,19,25.3,"Normal"
"11452",0,0,800,0,0,0,0,0,2048,2240,93,93,19,25.3,"Normal"
"11453",0,0,800,0,0,0,0,0,2055,2245,93,93,19,25.3,"Normal"
"11454",0,0,800,0,0,0,0,0,2059,2251,93,93,19,25.3,"Normal"
"11455",0,0,800,0,0,0,0,0,2060,2249,93,93,19,25.4,"Normal"
"11456",0,0,800,0,0,0,0,0,1174,1359,93,93,19,25.4,"Normal"
"11457",0,0,800,0,0,0,0,0,43,49,93,93,19,25.4,"Normal"
"11458",0,0,800,0,0,0,0,0,44,56,93,93,19,25.4,"Normal"
"11459",0,0,800,0,0,0,0,0,47,57,93,93,19,25.4,"Normal"
"11460",0,0,800,0,0,0,0,0,46,53,93,93,19,25.4,"Normal"
"11461",0,0,800,0,0,0,0,0,47,56,93,93,19,25.4,"Normal"
"11462",0,0,800,0,0,0,0,0,47,54,93,93,19,25.4,"Normal"
"11463",0,0,800,0,0,0,0,0,46,55,93,93,19,25.3,"Normal"
"11464",0,0,800,0,0,0,0,0,44,55,93,93,19,25.3,"Normal"
"11465",0,0,800,0,0,0,0,0,47,54,93,93,19,25.4,"Normal"
"11466",0,0,800,0,0,0,0,0,47,55,93,93,19,25.3,"Normal"
"11467",0,0,800,0,0,0,0,0,44,56,93,93,19,25.3,"Normal"
"11468",0,0,800,0,0,0,0,0,47,56,93,93,19,25.3,"Normal"
"11469",0,0,800,0,0,0,0,0,45,54,93,93,19,25.4,"Normal"
"11470",0,0,800,0,0,0,0,0,48,56,93,93,19,25.3,"Normal"
"11471",0,0,800,0,0,0,0,0,46,54,93,93,19,25.3,"Normal"
"11472",0,0,800,0,0,0,0,0,45,56,93,93,19,25.4,"Normal"
"11473",0,0,800,0,0,0,0,0,48,54,93,93,19,25.3,"Normal"
"11474",0,0,800,0,0,0,0,0,47,54,93,93,19,25.4,"Normal"
"11475",0,0,800,0,0,0,0,0,47,57,93,93,19,25.4,"Normal"
"11476",0,0,800,0,0,0,0,0,45,54,93,93,19,25.3,"Normal"
"11477",0,0,800,0,0,0,0,0,49,56,93,93,19,25.4,"Normal"
"11478",0,0,800,0,0,0,0,0,47,57,93,93,19,25.4,"Normal"
"11479",0,0,800,0,0,0,0,0,47,55,93,93,19,25.4,"Normal"
"11480",0,0,800,0,0,0,0,0,45,55,93,93,19,25.3,"Normal"
"11481",0,0,800,0,0,0,0,0,47,55,93,93,19,25.3,"Normal"
"11482",0,0,800,0,0,0,0,0,47,54,93,93,19,25.3,"Normal"
"11483",0,0,800,0,0,0,0,0,48,55,93,93,19,25.4,"Normal"
"11484",0,0,800,0,0,0,0,0,47,55,93,93,19,25.3,"Normal"
"11485",0,0,800,0,0,0,0,0,46,55,93,93,19,25.4,"Normal"
"11486",0,0,800,0,0,0,0,0,48,54,93,93,19,25.4,"Normal"
"11487",0,0,800,0,0,0,0,0,46,56,93,93,19,25.4,"Normal"
"11488",0,0,800,0,0,0,0,0,44,58,93,93,19,25.4,"Normal"
"11489",0,0,800,0,0,0,0,0,47,56,93,93,19,25.4,"Normal"
"11490",0,0,800,0,0,0,0,0,47,56,93,93,19,25.3,"Normal"
"11491",0,0,800,0,0,0,0,0,47,55,93,93,19,25.3,"Normal"
"11492",0,0,800,0,0,0,0,0,47,55,93,93,19,25.4,"Normal"
"11493",0,0,800,0,0,0,0,0,49,59,93,93,19,25.4,"Normal"
"11494",0,0,800,0,0,0,0,0,48,58,93,93,19,25.3,"Normal"
"11495",0,0,800,0,0,0,0,0,48,58,93,93,19,25.3,"Normal"
"11496",0,0,800,0,0,0,0,0,48,56,93,93,19,25.3,"Normal"
"11497",0,0,800,0,0,0,0,0,47,57,93,93,19,25.4,"Normal"
"11498",0,0,800,0,0,0,0,0,47,56,93,93,19,25.4,"Normal"
"11499",0,0,800,0,0,0,0,0,48,57,93,93,19,25.4,"Normal"
"11500",0,0,800,0,0,0,0,0,47,58,93,93,19,25.4,"Normal"
"11501",0,798.5,800,2,10,37.3,0,0,39,59,63,63,85,27.5,"Normal"
"11502",0,799,800,2,10,37.3,0,0,33,31,63,63,85,27.5,"Normal"
"11503",0,799,800,1,10,37.3,0,0,670,834,63,63,85,27.5,"Normal"
"11504",0,799.5,800,1,10,37.15,0,0,1128,1272,63,63,85,27.5,"Normal"
"11505",0,799,800,1,10,37.3,0,0,1188,1365,63,63,85,27.5,"Normal"
"11506",0,799.5,800,0.5,10,37.3,0,0,1207,1387,63,63,85,27.5,"Normal"
"11507",0,799,800,1,10,37.3,0,0,1205,1389,63,63,85,27.6,"Normal"
"11508",0,799,800,1,10,37.3,0,0,1208,1393,63,63,85,27.6,"Normal"
"11509",0,799,800,1,10,37.3,0,0,1213,1393,63,63,85,27.6,"Normal"
"11510",0,799.5,800,2,10,37.3,0,0,1209,1392,63,63,85,27.6,"Normal"
"11511",0,800.5,800,1,10,37.3,0,0,1209,1392,63,63,85,27.6,"Normal"
"11512",0,798.5,800,2,10,37.4,0,0,1208,1388,63,63,85,27.6,"Normal"
"11513",0,798.5,800,2,10,37.4,0,0,1208,1391,63,63,85,27.6,"Normal"
"11514",0,798.5,800,1,10,37.4,0,0,1209,1390,63,63,85,27.7,"Normal"
"11515",0,801,800,1,9,36.95,0,0,1208,1388,63,63,85,27.7,"Normal"
"11516",0,799,800,1,9,36.95,0,0,1210,1388,63,63,85,27.7,"Normal"
"11517",0,799,800,0.5,9,36.7,0,0,1207,1392,63,63,85,27.8,"Normal"
"11518",0,799.5,800,1,9,37.05,0,0,1212,1391,63,63,85,27.8,"Normal"
"11519",0,801,800,1,9,36.7,0,0,1212,1392,63,63,85,27.8,"Normal"
"11520",0,799.5,800,1,9,36.8,0,0,1210,1392,63,63,85,27.8,"Normal"
"11521",0,799.5,800,1,9,36.7,0,0,1211,1388,63,63,85,27.8,"Normal"
"11522",0,798.5,800,1,9,37.15,0,0,1212,1391,63,63,85,27.8,"Normal"
"11523",0,799,800,1,9,36.95,0,0,1212,1392,63,63,85,27.8,"Normal"
"11524",0,799,800,1,9,36.95,0,0,1212,1391,63,63,85,27.9,"Normal"
"11525",0,798.5,800,2,9,37.15,0,0,1212,1392,63,63,85,27.9,"Normal"
"11526",0,798.5,800,1,9,36.95,0,0,1212,1390,63,63,85,27.9,"Normal"
"11527",0,799,800,1,9,36.95,0,0,1213,1391,63,63,85,28,"Normal"
"11528",0,799,800,0.5,9,36.95,0,0,1212,1387,63,63,85,28,"Normal"
"11529",0,800.5,800,1,9,36.6,0,0,1211,1393,63,63,85,28,"Normal"
"11530",0,800.5,800,1,9,36.8,0,0,1212,1393,63,63,85,28,"Normal"
"11531",0,798.5,800,0.5,9,36.8,0,0,1210,1392,63,63,85,28,"Normal"
"11532",0,800,800,1,9,36.8,0,0,1213,1392,63,63,85,28,"Normal"
"11533",0,798.5,800,1,9,36.95,0,0,1209,1389,63,63,85,28,"Normal"
"11534",0,800.5,800,1,9,36.6,0,0,1210,1392,63,63,85,28,"Normal"
"11535",0,799,800,1,9,36.95,0,0,1212,1380,63,63,85,28,"Normal"
"11536",0,801.5,800,1,9,36.45,0,0,1207,1392,63,63,85,28.1,"Normal"
"11537",0,801,800,1,9,36.95,0,0,1211,1387,63,63,85,28.2,"Normal"
"11538",0,801,800,1,9,36.45,0,0,1207,1379,63,63,85,28.1,"Normal"
"11539",0,800.5,800,1,9,36.95,0,0,1211,1390,63,63,85,28.2,"Normal"
"11540",0,800.5,800,0.5,9,36.7,0,0,1208,1388,63,63,85,28.2,"Normal"
"11541",0,799,800,0.5,9,36.95,0,0,1208,1384,63,63,85,28.2,"Normal"
"11542",0,800,800,1,9,36.6,0,0,1208,1388,63,63,85,28.2,"Normal"
"11543",0,800.5,800,1,9,36.6,0,0,1209,1387,63,63,85,28.2,"Normal"
"11544",0,801,800,1,9,36.35,0,0,1208,1388,63,63,85,28.2,"Normal"
"11545",0,801,800,1,9,36.45,0,0,1208,1389,63,63,85,28.2,"Normal"
"11546",0,801,800,2,9,36.35,0,0,1211,1379,63,63,85,28.2,"Normal"
"11547",0,801.5,800,1,9,36.35,0,0,1208,1387,63,63,85,28.2,"Normal"
"11548",0,801.5,800,1,9,36.35,0,0,1208,1380,63,63,85,28.2,"Normal"
"11549",0,800,800,2,9,36.45,0,0,1208,1378,63,63,85,28.2,"Normal"
"11550",0,800,800,1,9,36.45,0,0,1205,1387,63,63,85,28.2,"Normal"
"11551",0,800.5,800,1,9,36.45,0,0,1208,1377,63,63,85,28.2,"Normal"
"11552",0,800.5,800,0.5,9,36.8,0,0,1205,1375,63,63,85,28.2,"Normal"
"11553",0,800,800,1,9,36.45,0,0,1208,1377,63,63,85,28.2,"Normal"
"11554",0,801,800,0.5,9,36.35,0,0,1207,1375,63,63,85,28.2,"Normal"
"11555",0,801,800,0.5,9,36.6,0,0,1208,1372,63,63,85,28.2,"Normal"
"11556",0,800.5,800,1,9,36.35,0,0,1208,1387,63,63,85,28.1,"Normal"
"11557",0,800.5,800,1,9,36.45,0,0,1208,1389,63,63,85,28.2,"Normal"
"11558",0,800,800,1,9,36.45,0,0,873,1052,63,63,85,28.2,"Normal"
"11559",0,800,800,2,9,36.45,0,0,31,31,63,63,85,28.2,"Normal"
"11560",0,801,800,1,9,36.1,0,0,35,30,63,63,85,28.2,"Normal"
"11561",0,800.5,800,2,9,36.45,0,0,34,30,63,63,85,28.2,"Normal"
"11562",0,801,800,1,9,36.35,0,0,34,33,63,63,85,28.2,"Normal"
"11563",0,801,800,2,9,36.35,0,0,34,32,63,63,85,28.2,"Normal"
"11564",0,801,800,1,9,36.1,0,0,40,32,63,63,85,28.2,"Normal"
"11565",0,801,800,1,9,36.1,0,0,35,33,63,63,85,28.2,"Normal"
"11566",0,800.5,800,1,9,36.2,0,0,33,30,63,63,85,28.2,"Normal"
"11567",0,801,800,1,9,36.2,0,0,32,30,63,63,85,28.2,"Normal"
"11568",0,801,800,0.5,9,36.45,0,0,33,34,63,63,85,28.2,"Normal"
"11569",0,800.5,800,0.5,9,36.6,0,0,35,31,63,63,85,28.2,"Normal"
"11570",0,800.5,800,1,9,36.2,0,0,35,34,63,63,85,28.2,"Normal"
"11571",0,800.5,800,0.5,9,36.45,0,0,31,31,63,63,85,28.2,"Normal"
"11572",0,800.5,800,1,9,36.2,0,0,38,31,62,62,85,28.2,"Normal"
"11573",0,801,800,1,9,36.1,0,0,35,32,62,62,85,28.2,"Normal"
"11574",0,800,800,2,9,36.35,0,0,32,32,62,62,85,28.2,"Normal"
"11575",0,800.5,800,2,9,36.2,0,0,35,33,62,62,85,28.2,"Normal"
"11576",0,800.5,800,2,9,36.1,0,0,32,32,62,62,85,28.2,"Normal"
"11577",0,801,800,1,9,36.2,0,0,32,32,62,62,85,28.2,"Normal"
"11578",0,800.5,800,1,9,36.2,0,0,32,29,62,62,85,28.2,"Normal"
"11579",0,800.5,800,1,9,36.2,0,0,32,31,62,62,85,28.2,"Normal"
"11580",0,801,800,0.5,9,36.2,0,0,32,30,62,62,85,28.2,"Normal"
"11581",0,800.5,800,0.5,9,36.2,0,0,32,34,62,62,85,28.2,"Normal"
"11582",0,800,800,0.5,9,36.35,0,0,35,32,62,62,85,28.2,"Normal"
"11583",0,800.5,800,0.5,9,36.2,0,0,33,36,62,62,85,28.2,"Normal"
"11584",0,800.5,800,1,9,36.2,0,0,33,34,62,62,85,28.2,"Normal"
"11585",0,800.5,800,0.5,9,36.2,0,0,32,32,62,62,85,28.2,"Normal"
"11586",0,800.5,800,2,9,36.2,0,0,36,32,62,62,85,28.2,"Normal"
"11587",0,800.5,800,2,9,36,0,0,32,31,62,62,85,28.2,"Normal"
"11588",0,800.5,800,2,9,36.35,0,0,33,34,62,62,85,28.2,"Normal"
"11589",0,800,800,2,9,36,0,0,33,30,62,62,85,28.2,"Normal"
"11590",0,800,800,2,9,36.2,0,0,35,32,62,62,85,28.1,"Normal"
"11591",0,800,800,2,9,36.2,0,0,34,31,62,62,85,28.2,"Normal"
"11592",0,799.5,800,2,9,36.2,0,0,33,32,62,62,85,28.2,"Normal"
"11593",0,801,800,1,9,36,0,0,32,32,62,62,85,28.2,"Normal"
"11594",0,800.5,800,1,9,36,0,0,32,32,62,62,85,28.1,"Normal"
"11595",0,800,800,0.5,9,36,0,0,32,32,62,62,85,28.2,"Normal"
"11596",0,800,800,1,9,36.2,0,0,34,33,62,62,85,28.1,"Normal"
"11597",0,799.5,800,1,9,36.35,0,0,37,32,62,62,85,28.2,"Normal"
"11598",0,799.5,800,1,9,36.35,0,0,33,32,62,62,85,28.2,"Normal"
"11599",0,799.5,800,0.5,9,36.35,0,0,33,32,62,62,85,28.2,"Normal"
"11600",0,799.5,800,1,9,36.35,0,0,33,29,62,62,85,28.2,"Normal"
"11601",61.6,1431,1647.5,21,28,27.2,12.5,1248,98,117,83,83,80,28.2,"Normal"
"11602",71.2,1671.5,1838.5,95.5,100,27.3,14,1358,75,27,83,83,81,28.2,"Normal"
"11603",50,1730.5,1423,100.5,25,12,14.5,1424,32,27,83,83,81,28.2,"Normal"
"11604",82.8,1872.5,2039,109,93,25.9,15,1495,31,26,83,83,80,28.1,"Normal"
"11605",68.8,1817.5,1802.5,53,19,12.45,16,1569,98,116,83,83,80,28.2,"Normal"
"11606",56.4,1869,1551.5,24.5,0,0,15.5,1518,16,352,83,83,81,28.2,"Normal"
"11607",32,1300,1110,15.5,0,0,14,1326,1625,1859,83,83,80,28.2,"Normal"
"11608",48.4,1521,1398.5,16,29,3.9,12,1171,1017,1207,83,83,80,28.2,"Normal"
"11609",57.2,1503.5,1567.5,18.5,49,25.4,8,764,98,108,83,83,81,28.2,"Normal"
"11610",62.8,1611.5,1781.5,139.5,100,30.15,7.5,735,31,31,83,83,80,28.2,"Normal"
"11611",93.2,1869.5,2120,154.5,100,25.9,8.5,861,28,23,83,83,80,28.3,"Normal"
"11612",81.6,1938.5,2021,154,99,24.95,9,895,33,27,82,82,78,28.1,"Normal"
"11613",89.6,1996.5,2120,157,100,24.25,9.5,918,37,32,82,82,75,28.2,"Normal"
"11614",99.2,1962,2120,157,100,24.7,9,898,38,78,82,82,70,28.2,"Normal"
"11615",99.2,1764,2120,161.5,100,27.55,8.5,802,15,10,82,82,75,28.2,"Normal"
"11616",80.8,1631.5,2005,158.5,100,29.8,7.5,753,19,5,82,82,77,28.2,"Normal"
"11617",93.2,2008.5,2120,73,21,23.05,0,0,2596,2838,82,82,80,28.1,"Normal"
"11618",99.6,2069.5,2120,109,84,22.2,1.5,213,96,104,82,82,85,28.2,"Normal"
"11619",99.6,2112.5,2120,151,92,22.2,6.5,629,63,59,82,82,83,28.2,"Normal"
"11620",99.6,1984,2120,145.5,99,24.45,9,951,53,51,82,82,81,28.3,"Normal"
"11621",66.8,1933.5,1741,137.5,59,2.5,11.5,1123,53,50,82,82,80,28.4,"Normal"
"11622",78.4,1712,1983,25,48,19.35,10,996,61,223,82,82,73,28.2,"Normal"
"11623",88.4,2085,2120,154,94,22.8,12,1198,70,63,82,82,74,28.3,"Normal"
"11624",72.4,1870,1847.5,61.5,36,16.5,10,946,852,1036,82,82,83,28.3,"Normal"
"11625",92.8,1582.5,2120,129,100,30.75,9,898,111,118,82,82,83,28.2,"Normal"
"11626",98,1875,2120,154,100,25.9,11,1077,99,66,82,82,83,28.2,"Normal"
"11627",99.6,2011.5,2120,157,100,24.1,11.5,1154,62,54,82,82,81,28.2,"Normal"
"11628",99.6,1914.5,2120,144,79,25.2,12,1207,56,48,82,82,80,28.2,"Normal"
"11629",99.6,1829.5,2120,158.5,100,26.5,12.5,1225,49,45,82,82,81,28.2,"Normal"
"11630",99.6,1842,2120,158.5,100,26.35,13,1265,61,54,82,82,81,28.3,"Normal"
"11631",99.6,1840.5,2120,155,100,26.35,13.5,1311,51,47,82,82,80,28.3,"Normal"
"11632",99.6,1847.5,2120,154.5,100,26.25,13.5,1335,56,49,82,82,80,28.3,"Normal"
"11633",99.6,1855.5,2120,158.5,100,26.15,14,1378,32,33,82,82,80,28.2,"Normal"
"11634",99.6,1724.5,2120,159,100,28.15,14,1397,57,49,82,82,80,28.2,"Normal"
"11635",99.6,1401.5,2120,135.5,100,35.15,14.5,1423,57,53,82,82,81,28.1,"Normal"
"11636",99.6,1453,2120,134.5,100,33.75,15,1458,56,48,82,82,81,28.3,"Normal"
"11637",99.6,1497,2120,136.5,100,32.65,15.5,1506,54,45,82,82,80,28.2,"Normal"
"11638",99.6,1525.5,2120,139,100,32.2,15.5,1545,50,42,82,82,81,28.3,"Normal"
"11639",74.4,1548,1887.5,147.5,100,31.6,16,1573,49,47,82,82,80,28.3,"Normal"
"11640",62,1765,1662.5,51,17,4.5,10.5,972,2248,2403,82,82,76,28.2,"Normal"
"11641",99.2,1843,2120,41,80,25.05,4.5,426,115,122,81,81,75,28.2,"Normal"
"11642",99.2,2104,2120,146.5,100,21.75,5.5,550,60,54,81,81,70,28.2,"Normal"
"11643",67.2,1871.5,1754.5,105,59,16.75,7,640,1571,1761,81,81,73,28.2,"Normal"
"11644",99.6,1767,2120,151.5,100,27.55,7.5,743,111,116,81,81,76,28.2,"Normal"
"11645",99.6,1669,2120,163,100,29.1,0.5,0,44,38,81,81,72,28.2,"Normal"
"11646",99.6,1545,2120,153.5,100,31.6,0,44,27,22,81,81,78,28.2,"Normal"
"11647",99.6,1647.5,1965,151,100,29.55,0.5,2,36,30,81,81,78,28.2,"Normal"
"11648",99.6,1672,2120,155,100,29.1,1,50,24,21,81,81,79,28.2,"Normal"
"11649",99.6,1520,2001,158,100,32.2,0.5,70,33,26,82,82,78,28.2,"Normal"
